,station_id,station_na,lat,lon,neighborhood_id,FSA_code,da_id,cluster
154,7179,Bloor GO / UP Station (West Toronto Railpath),43.6575,-79.45027778,93,M6P,35200957.0,6
155,7142,Bridgeman Ave / Bathurst St,43.674444,-79.414722,96,M5R,35202808.0,31
156,7250,St. George St / Russell St - SMART,43.660296,-79.397107,79,M5S,35204157.0,26
157,7095,Danforth Ave / Ellerbeck St,43.677076,-79.35667,67,M4K,35200741.0,11
158,7058,Huron/ Harbord St,43.6637,-79.400053,79,M5S,35204157.0,26
159,7284,University Ave / King St W - SMART,43.6477785,-79.3847928,76,M5H,35200855.0,23
160,7031,Jarvis St / Isabella St,43.668991,-79.379385,74,M4Y,35200757.0,4
161,7245,Tecumseth St / Queen St W - SMART,43.646552,-79.406468,82,M6J,35204186.0,18
162,7269,Toronto Eaton Centre (Yonge St),43.655431,-79.380653,76,M5G,35204616.0,21
163,7334,Simcoe St / Wellington St North,43.6462176,-79.3855048,76,M5H,35200855.0,23
164,7114,Carlton St / Parliament St,43.664524,-79.36793,71,M5A,35200797.0,1
165,7050,Richmond St E / Jarvis St Green P,43.652634,-79.374222,75,M5C,35200821.0,2
166,7386,D'Arcy St. /McCaul St. SMART,43.655227,-79.39201,78,M5T,35200899.0,30
167,7383,12 Harbour St,43.6425636,-79.3762,77,M5J,35204900.0,25
168,7206,Claremont St / Dundas St W,43.651281,-79.411717,81,M6J,35201438.0,29
169,7004,University Ave / Elm St,43.656518,-79.389099,78,M5G,35204617.0,24
170,7026,Bay St / St. Joseph St,43.665527,-79.387499,76,M5S,35204595.0,28
171,7136,Queen St W / Close Ave,43.640634,-79.435841,85,M6K,35204661.0,17
172,7188,Exhibition GO (Atlantic Ave),43.63666667,-79.41972222,82,M6K,35204872.0,17
173,7227,Martin Goodman Trail (Marilyn Bell Park),43.6314,-79.4304,85,M6S,35201466.0,10
174,7344,Cherry Beach,43.637764,-79.345359,70,M4M,35204634.0,36
175,7230,Garden Ave / Roncesvalles Ave,43.643769,-79.447915,86,M6R,35201350.0,5
176,7297,Havelock St / Dufferin Park,43.657343,-79.43112,83,M6H,35203837.0,9
177,7172,Strachan Ave / Princes' Blvd,43.635,-79.40888889,82,M5V,35204873.0,19
178,7008,Wellesley St / Queen's Park Cres,43.663376,-79.392125,76,M5S,35204901.0,28
179,7190,St. George St / Hoskin Ave,43.6637403,-79.3980645,79,M5S,35204157.0,26
180,7084,High Park - Grenadier Cafe,43.645599,-79.4657123,87,M6S,35201312.0,15
181,7178,Dundas St W / Edna Ave,43.657192,-79.452559,88,M6P,35201362.0,6
182,7257,Dundas St W / St. Patrick St,43.6545174,-79.3895315,78,M5T,35204018.0,24
183,7258,Queen St E / Larchmount Ave,43.6625,-79.334297,70,M4M,35203203.0,13
184,7391,Yonge St / Dundas Sq,43.655766,-79.3802,75,M5B,35204615.0,2
185,7039,Simcoe St / Michael Sweet Ave - SMART,43.65232722,-79.38825382,78,M5T,35204018.0,23
186,7323,457 King St. W. at Spadina,43.6452091,-79.3960744,77,M5V,35204894.0,18
187,7048,Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,77,M5J,35204896.0,37
188,7067,Yonge St / Harbour St,43.643795,-79.375413,77,M5E,35204898.0,37
189,7191,Central Tech  (Harbord St),43.661975,-79.407896,79,M5S,35201029.0,29
190,7169,Front St W / Bay St (North Side),43.646162,-79.378912,76,M5H,35200855.0,21
191,7107,Cherry St / Distillery Ln,43.650279,-79.356832,77,M5A,35203175.0,35
192,7296,Westmoreland Ave / Fernbank Ave,43.665327,-79.43235,93,M6H,35201011.0,8
193,7110,Queen St E / Berkeley St,43.6552778,-79.36583333,73,M5A,35204228.0,1
194,7368,Lisgar St / Dundas St SMART,43.6493472,-79.42668,84,M6J,35201416.0,9
195,7347,Regal Rd / Dufferin St,43.673939,-79.441159,92,M6H,35201153.0,8
196,7210,Mary McCormick Rec Centre (Sheridan Ave),43.6475,-79.43305556,84,M6K,35200935.0,5
197,7321,Front St W / University Ave (2),43.6452972,-79.3827914,76,M5H,35200855.0,25
198,7066,Willcocks St / St. George St,43.662085,-79.397735,79,M5S,35204157.0,26
199,7268,111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,75,M5B,35204609.0,2
200,7176,Bathurst St / Fort York Blvd,43.639179,-79.399595,77,M5V,35204819.0,20
201,7358,Gailbraith Rd / KingÕs College Cr. (U of T),43.660382,-79.3954,79,M5S,35204157.0,26
202,7247,Howard Park Ave / Dundas St W - SMART,43.6521,-79.4486,86,M6R,35201357.0,5
203,7157,Dufferin St / Bloor St,43.66083333,-79.43583333,93,M6H,35201006.0,8
204,7032,Augusta Ave / Dundas St W,43.652473,-79.401456,78,M5T,35200889.0,26
205,7123,424 Wellington St W - SMART,43.643834,-79.396649,77,M5V,35204894.0,18
206,7237,Ward Ave / Wallace Ave,43.662251,-79.446036,93,M6H,35204888.0,6
207,7070,25 York St Ð Union Station South,43.643667,-79.380414,77,M5J,35204896.0,25
208,7291,190 Queens Quay E,43.6451308,-79.3653644,77,M5A,35200832.0,35
209,7225,Lake Shore Blvd W / Windermere Ave,43.634896,-79.467763,85,M6S,35201466.0,10
210,7285,Spadina Ave / Harbord St - SMART,43.6629228,-79.4018451,79,M5S,35204157.0,26
211,7193,Queen St W / Gladstone Ave,43.64305556,-79.4275,84,M6J,35201452.0,17
212,7209,Ossington Ave / Harrison St,43.65111111,-79.42138889,81,M6J,35204161.0,9
213,7052,Wellington St W / Bay St,43.647259,-79.379878,76,M5H,35200855.0,21
214,7238,Sorauren/Geoffrey (Sorauren Park) - SMART,43.649172,-79.4445087,86,M6R,35201407.0,5
215,7170,Spadina Ave / Willcocks St,43.6616667,-79.40138889,79,M5S,35204157.0,26
216,7151,Essex St / Christie St - SMART,43.6686111,-79.42027778,95,M6G,35200988.0,9
217,7180,Lansdowne Subway Station,43.6587734,-79.443054,93,M6H,35203846.0,6
218,7175,HTO Park (Queens Quay W),43.63796,-79.387502,77,M5J,35204827.0,20
219,7156,Salem Ave / Bloor St W,43.6608333,-79.43166667,93,M6H,35201010.0,9
220,7234,Roncesvalles Ave / Marmaduke St,43.650492,-79.450842,87,M6R,35201316.0,5
221,7064,51 Parliament St,43.65205,-79.362198,73,M5A,35203176.0,35
222,7112,Liberty St / Fraser Ave Green P,43.637981,-79.424146,85,M6K,35204220.0,17
223,7122,Niagara St / Tecumseth St,43.641389,-79.404444,82,M5V,35204142.0,18
224,7356,King St E / Ontario St.,43.651885,-79.3649,73,M5A,35204230.0,35
225,7265,Wallace Ave / Symington Ave - SMART,43.661324,-79.449534,93,M6P,35200959.0,6
226,7276,Bloor St W / Balmuto St,43.669903,-79.387802,76,M4Y,35204618.0,28
227,7147,King St W / Fraser Ave,43.6394444,-79.42527778,85,M6K,35204666.0,17
228,7249,Dovercourt Rd / Harrison St (Green P) - SMART,43.651145,-79.423742,81,M6J,35201423.0,9
229,7326,Davenport Rd / Lansdowne Ave.,43.671526,-79.44874,92,M6H,35201158.0,8
230,7228,Queen St W / Roncesvalles Ave,43.63710298,-79.44273082,85,M6K,35204003.0,10
231,7181,Lansdowne Ave / Whytock Ave,43.65388889,-79.44138889,83,M6H,35200951.0,5
232,7353,Fulton Ave / Pape Ave - SMART,43.68395,-79.347046,57,M4K,35200732.0,11
233,7244,Dufferin Gate - SMART,43.633473,-79.425679,82,M5V,35204873.0,17
234,7316,Queen St. E / Spruce Hill Rd.,43.672571,-79.289,63,M4E,35203235.0,14
235,7345,Cherry Beach Sports Field (55 Unwin Ave),43.640757,-79.343144,70,M4M,35204634.0,36
236,7217,Soho St / Queen St W,43.6494896,-79.393535,78,M5T,35200864.0,30
237,7440,Martin Goodman Trail / Ontario Dr,43.63121,-79.41414,82,M5V,35204873.0,19
238,7406,Victoria St / Queen St E,43.652822,-79.378208,75,M5B,35204615.0,37
239,7417,King St W / Jordan St,43.648928,-79.378623,76,M5H,35200855.0,21
240,7261,Queens Quay E / Lower Sherbourne St,43.645215,-79.364898,77,M5A,35200832.0,35
241,7432,Frederick St / King St E,43.651118,-79.369411,73,M5A,35204230.0,35
242,7419,Bloor St W / Huron St,43.667023,-79.401805,79,M5S,35204157.0,26
243,7445,Eastwood Rd / Coxwell Ave - SMART,43.673118,-79.318651,64,M4L,35203993.0,13
244,7418,College Park - Yonge St Entrance,43.65988,-79.38279,76,M5G,35204606.0,2
245,7443,Dundas St E / George St,43.6574766,-79.373446,73,M5A,35202849.0,7
246,7416,Spadina Ave / Blue Jays Way,43.641705,-79.393295,77,M5V,35204822.0,22
247,7422,Tyndall Ave / King St W - SMART,43.638426,-79.429142,85,M6K,35204024.0,17
248,7402,Wellington St W / Bathurst St,43.642769,-79.402129,77,M5V,35204894.0,18
249,7444,Clendenan Ave / Rowland St - SMART,43.66073,-79.47149,88,M6P,35201293.0,15
250,7411,Little Norway Park,43.635023,-79.399505,82,M5V,35204873.0,22
251,7457,Queen's Park Cres W / Hoskin Ave,43.665221,-79.394009,79,M5S,35204157.0,28
252,7415,Keele St / Vine Ave - SMART,43.66686,-79.46526,90,M6P,35201380.0,15
253,7467,Lower Simcoe St / Bremner Blvd,43.64283,-79.38409,77,M5J,35204826.0,25
254,7461,High Park Amphitheatre,43.645653,-79.464366,87,M6S,35201312.0,15
255,7438,High Park Subway - SMART,43.65389,-79.4675,88,M6P,35201297.0,15
256,7414,Keele St / Annette St - SMART,43.66402,-79.46418,90,M6P,35201377.0,6
257,7458,Church St / Lombard St,43.651678,-79.375233,75,M5C,35204022.0,2
258,7441,Pacific Ave / Glenlake Ave - SMART,43.65716,-79.46478,88,M6P,35204013.0,15
259,7468,Front St / Simcoe St,43.6442,-79.38702,77,M5J,35204826.0,23
260,7430,Marilyn Bell Park Tennis Court,43.633537,-79.437461,85,M6S,35201466.0,10
261,7451,Western Battery Rd / Pirandello St - SMART,43.640075,-79.414156,82,M6K,35204871.0,19
262,7473,Adelaide St W / Strachan Ave,43.64325309,-79.4123047,82,M6J,35203163.0,19
263,7469,Wellington St W / York St,43.646734,-79.38301,76,M5H,35200855.0,21
264,7463,Adelaide St W / Brant St,43.6462574,-79.3973381,77,M5V,35204894.0,22
265,7471,Lake Shore Blvd W / Louisa St,43.61868,-79.48674,17,M8V,35204692.0,10
266,7462,Richmond St E / Yonge St,43.651838,-79.378743,75,M5C,35204022.0,21
267,7474,Clarence Square,43.64407,-79.3929,77,M5V,35204844.0,22
268,7436,Shaw St / Dupont St,43.67072,-79.42677,93,M6G,35200994.0,8
269,7412,King St W / Crawford St - SMART,43.6417852,-79.4131148,82,M6K,35204749.0,19
270,7475,Jarvis St / Richmond St E,43.652777,-79.372637,73,M5A,35204228.0,2
271,7465,Russell Hill Rd / St Clair Ave W,43.685569,-79.408019,96,M4V,35202880.0,31
272,7481,Westmount Ave / St Clair Ave W - SMART,43.678374,-79.441843,92,M6H,35201152.0,8
273,7491,D'Arcy St / Spadina Ave - SMART,43.654074,-79.398115,78,M5T,35200897.0,26
274,7466,Glendonwynne Ave / Bloor St W - SMART,43.65182,-79.47421,88,M6P,35201483.0,15
275,7489,Sumach St  / Queen St E,43.656638,-79.358749,73,M5A,35203176.0,35
276,7497,128 Sterling Ave - SMART,43.654004,-79.444792,83,M6P,35200952.0,5
277,7502,University Ave / College St (East),43.65995,-79.38964,76,M5G,35204617.0,30
278,7496,Sunnyside Ave / The Queensway - SMART,43.6397,-79.44865,87,M6R,35201468.0,5
279,7420,Barton St / Howland St - SMART,43.66842,-79.410585,95,M5R,35201062.0,29
280,7510,Princes Gate / Nunavut Dr,43.633499,-79.414126,82,M5V,35204873.0,19
281,7055,Jarvis St / Carlton St,43.66207,-79.37617,73,M5A,35202840.0,2
282,7071,161 Bleecker St (South of Wellesley),43.666233,-79.373327,71,M4X,35200771.0,4
283,7065,Dundas St E / Parliament St,43.659575,-79.365769,72,M5A,35200801.0,1
284,7286,Gerrard St E / Broadview - SMART,43.665656,-79.352055,68,M4M,35203807.0,3
285,7134,Marlborough Ave / Yonge St,43.68,-79.391111,95,M5R,35202812.0,32
286,7154,Bathurst Subway Station,43.6666667,-79.41166667,95,M5R,35201061.0,29
287,7063,Queen's Park / Bloor St W,43.668456,-79.393899,76,M5S,35204603.0,28
288,7299,Mill St / Parliament St,43.650256,-79.36163,77,M5A,35203175.0,35
289,7389,College Park- Gerrard Entrance,43.658938,-79.383518,76,M5G,35204606.0,24
290,7332,200 Bloor St. E.,43.671561,-79.38117,98,M4W,35202823.0,28
291,7274,Queen's Park Cres E / Grosvenor St - SMART,43.661803,-79.389682,76,M5S,35204901.0,30
292,7132,Kendal Ave / Spadina Rd,43.670318,-79.405181,95,M5R,35201052.0,31
293,7381,Roehampton Ave / Yonge St,43.708156,-79.39861,104,M4P,35202666.0,16
294,7051,Wellesley St E / Yonge St (Green P),43.665115,-79.384562,75,M4Y,35204623.0,4
295,7042,Sherbourne St / Wellesley St E,43.6673,-79.374,74,M4X,35204566.0,4
296,7167,Queen St E / George St (Moss Park),43.6544444,-79.37111111,73,M5A,35204245.0,2
297,7024,Dundonald St / Church St,43.66663,-79.38148,75,M4Y,35204623.0,4
298,7279,Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,98,M4T,35204506.0,32
299,7126,Yonge St / Yorkville Ave,43.671944,-79.387778,95,M5R,35202818.0,4
300,7127,Bay St / Davenport Rd,43.673263,-79.390655,95,M5R,35202817.0,32
301,7014,Sherbourne St / Carlton St (Allan Gardens),43.663102,-79.373181,73,M5A,35202840.0,2
302,7113,Parliament St / Aberdeen Ave,43.665278,-79.368333,71,M5A,35200797.0,1
303,7108,Front St E / Cherry St,43.652686,-79.358395,77,M5A,35203175.0,35
304,7312,Amelia St. / Sumach St.,43.66852,-79.363525,71,M4X,35200792.0,1
305,7109,Seaton St / Dundas St E - SMART,43.658777,-79.369596,73,M5A,35202847.0,1
306,7093,Danforth Ave / Gough Ave,43.678401,-79.346289,68,M4K,35200710.0,11
307,7280,Charles St E / Jarvis St - SMART,43.669604,-79.381171,75,M4Y,35204579.0,4
